actor_1,actor_2,movie_title,year,genre,director,page_id
גליה גופר,איציק וייס,חסמבה ונערי ההפקר,1971,,יואל זילברג,189061
גליה גופר,עדית פאנק,חסמבה ונערי ההפקר,1971,,יואל זילברג,189061
איציק וייס,עדית פאנק,חסמבה ונערי ההפקר,1971,,יואל זילברג,189061
ניסים עזיקרי,דורי בן זאב,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,זאב ברלינסקי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,יוסי פולק,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,נחום בוכמן,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,אסי דיין,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ניסים עזיקרי,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,זאב ברלינסקי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,יוסי פולק,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,נחום בוכמן,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,אסי דיין,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דורי בן זאב,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,יוסי פולק,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,נחום בוכמן,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,אסי דיין,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
זאב ברלינסקי,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,נחום בוכמן,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,אסי דיין,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יוסי פולק,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
נחום בוכמן,אסי דיין,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
נחום בוכמן,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
נחום בוכמן,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
נחום בוכמן,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
נחום בוכמן,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
אסי דיין,דוד ברוך,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
אסי דיין,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
אסי דיין,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
אסי דיין,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דוד ברוך,ראובן שפר,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דוד ברוך,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
דוד ברוך,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ראובן שפר,שפרירה זכאי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
ראובן שפר,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
שפרירה זכאי,שמעון לב-ארי,חצי חצי,1971,קומדיה,בועז דוידזון,1184766
יהודה ברקן,גדי יגיל,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,שמואל רודנסקי,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,ניצה שאול,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,יוסף שילוח,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,יהודה בארקן,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה ברקן,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,שמואל רודנסקי,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,ניצה שאול,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,יוסף שילוח,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,יהודה בארקן,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גדי יגיל,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,ניצה שאול,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,יוסף שילוח,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,יהודה בארקן,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
שמואל רודנסקי,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,יוסף שילוח,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,יהודה בארקן,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ניצה שאול,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יוסף שילוח,יהודה בארקן,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יוסף שילוח,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יוסף שילוח,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יוסף שילוח,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יוסף שילוח,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה בארקן,אפרת לביא,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה בארקן,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה בארקן,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
יהודה בארקן,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
אפרת לביא,ליא קניג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
אפרת לביא,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
אפרת לביא,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ליא קניג,אסתר גרינברג,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
ליא קניג,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
אסתר גרינברג,יהודה אפרוני,כץ וקרסו,1971,קומדיה,מנחם גולן,766501
גילה אלמגור,יהודה ברקן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,יהודה בארקן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,ליא קניג,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,מרים ברנשטיין-כהן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,אשר צרפתי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,דודו ירדני,מלכת הכביש,1971,דרמה,מנחם גולן,770666
גילה אלמגור,גליה ישי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,יהודה בארקן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,ליא קניג,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,מרים ברנשטיין-כהן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,אשר צרפתי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,דודו ירדני,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה ברקן,גליה ישי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,ליא קניג,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,מרים ברנשטיין-כהן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,אשר צרפתי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,דודו ירדני,מלכת הכביש,1971,דרמה,מנחם גולן,770666
יהודה בארקן,גליה ישי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,מרים ברנשטיין-כהן,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,אשר צרפתי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,דודו ירדני,מלכת הכביש,1971,דרמה,מנחם גולן,770666
ליא קניג,גליה ישי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
מרים ברנשטיין-כהן,אשר צרפתי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
מרים ברנשטיין-כהן,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
מרים ברנשטיין-כהן,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
מרים ברנשטיין-כהן,דודו ירדני,מלכת הכביש,1971,דרמה,מנחם גולן,770666
מרים ברנשטיין-כהן,גליה ישי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
אשר צרפתי,אריה מוסקונה,מלכת הכביש,1971,דרמה,מנחם גולן,770666
אשר צרפתי,רמי בן ארי,מלכת הכביש,1971,דרמה,מנחם גולן,770666
